,participant,RT1,RT2,RT3,RT4,RT5,RT6,Comp_Question_Resp,Comp_Question_RT,condition_number,item_number,experiment_number,Group_Status,RT1ms,RT2ms,RT3ms,RT4ms,RT5ms,RT6ms,TT
1210,52,2.832,3.9169,2.3673,1.415,1.4163,1.2472,space,0.3362,Negative,21,1,NON-ASC,2832,3916.9,2367.3,1415,1416.3,1247.2,13194.7
1211,52,2.6816,4.1519,1.5827,1.9168,1.5554,1.5875,space,0.1059,Positive,16,1,NON-ASC,2681.6,4151.9,1582.7,1916.8,1555.4,1587.5,13475.9
1212,52,1.914,2.9356,1.1286,1.754,2.0492,1.3197,space,0.7008,Positive,13,1,NON-ASC,1914,2935.6,1128.6,1754,2049.2,1319.7,11101.1
1213,52,3.747,1.8208,1.1529,1.5668,1.7635,1.9886,y,1.4511,Negative,9,1,NON-ASC,3747,1820.8,1152.9,1566.8,1763.5,1988.6,12039.6
1214,52,2.6982,3.4138,1.3813,1.3656,1.0846,1.4531,y,0.668,Positive,4,1,NON-ASC,2698.2,3413.8,1381.3,1365.6,1084.6,1453.1,11396.6
1215,52,2.4517,5.7841,1.199,1.7673,2.9817,2.7661,space,0.7293,Positive,19,1,NON-ASC,2451.7,5784.1,1199,1767.3,2981.7,2766.1,16949.9
1216,52,1.3371,4.7325,1.294,0.8933,1.4499,1.7488,y,0.8026,Positive,1,1,NON-ASC,1337.1,4732.5,1294,893.3,1449.9,1748.8,11455.6
1217,52,2.2318,4.2019,1.87,1.6018,1.2882,1.4692,space,1.0675,Positive,22,1,NON-ASC,2231.8,4201.9,1870,1601.8,1288.2,1469.2,12662.9
1218,52,1.6861,3.0157,1.1579,1.0496,1.4749,1.0401,space,0.759,Negative,18,1,NON-ASC,1686.1,3015.7,1157.9,1049.6,1474.9,1040.1,9424.3
1219,52,1.9312,4.2061,1.2878,0.9842,1.3516,1.4353,space,0.8398,Neutral,23,1,NON-ASC,1931.2,4206.1,1287.8,984.2,1351.6,1435.3,11196.2
1220,52,2.1988,4.0844,1.887,1.6158,2.0403,2.2545,y,0.5767,Neutral,2,1,NON-ASC,2198.8,4084.4,1887,1615.8,2040.3,2254.5,14080.8
1221,52,4.2999,5.1103,1.2073,1.3675,1.2205,1.4992,space,0.02,Neutral,17,1,NON-ASC,4299.9,5110.3,1207.3,1367.5,1220.5,1499.2,14704.7
1222,52,1.6552,3.318,1.2975,1.4144,2.4008,1.5571,space,0.5353,Negative,15,1,NON-ASC,1655.2,3318,1297.5,1414.4,2400.8,1557.1,11643
1223,52,1.0322,2.1494,1.4024,1.4322,3.5652,1.757,y,1.3515,Negative,12,1,NON-ASC,1032.2,2149.4,1402.4,1432.2,3565.2,1757,11338.4
1224,52,1.5429,3.0409,1.1037,1.0879,1.1238,9.4847,y,0.751,Negative,6,1,NON-ASC,1542.9,3040.9,1103.7,1087.9,1123.8,9484.7,17383.9
1225,53,2.3968,4.6916,2.0309,1.8775,1.8464,1.9234,space,0.6393,Negative,15,1,NON-ASC,2396.8,4691.6,2030.9,1877.5,1846.4,1923.4,14766.6
1226,53,1.7264,2.7926,1.419,1.8395,1.7521,1.8346,space,0.0429,Negative,18,1,NON-ASC,1726.4,2792.6,1419,1839.5,1752.1,1834.6,11364.2
1227,53,2.1406,4.5126,1.2538,1.5436,2.4075,1.7592,y,0.4677,Neutral,2,1,NON-ASC,2140.6,4512.6,1253.8,1543.6,2407.5,1759.2,13617.3
1228,53,4.1844,3.629,1.2937,1.3007,1.888,1.6233,space,0.5911,Negative,24,1,NON-ASC,4184.4,3629,1293.7,1300.7,1888,1623.3,13919.1
1229,53,2.6249,4.7947,1.1956,1.1216,1.9363,1.818,n,0.9405,Positive,7,1,NON-ASC,2624.9,4794.7,1195.6,1121.6,1936.3,1818,13491.1
1230,53,2.6608,2.8705,1.0777,2.2179,1.435,2.5241,n,0.8044,Positive,10,1,NON-ASC,2660.8,2870.5,1077.7,2217.9,1435,2524.1,12786
1231,53,2.3012,3.5749,1.8187,1.8512,1.5176,1.9623,space,0.5451,Neutral,17,1,NON-ASC,2301.2,3574.9,1818.7,1851.2,1517.6,1962.3,13025.9
1232,53,3.2947,5.7106,1.5249,1.8096,2.4733,1.3929,y,0.4788,Neutral,5,1,NON-ASC,3294.7,5710.6,1524.9,1809.6,2473.3,1392.9,16206
1233,53,1.9384,3.8705,1.3743,1.3348,2.7643,1.6533,y,2.8218,Positive,1,1,NON-ASC,1938.4,3870.5,1374.3,1334.8,2764.3,1653.3,12935.6
1234,53,4.5538,2.6677,1.2396,1.2601,1.3075,2.8019,y,0.7302,Negative,6,1,NON-ASC,4553.8,2667.7,1239.6,1260.1,1307.5,2801.9,13830.6
1235,53,1.3942,2.935,2.1449,2.0212,1.1813,1.2535,n,0.4288,Negative,3,1,NON-ASC,1394.2,2935,2144.9,2021.2,1181.3,1253.5,10930.1
1236,53,0.9767,4.6882,1.6512,1.3752,1.8527,1.0135,space,0.6553,Positive,13,1,NON-ASC,976.7,4688.2,1651.2,1375.2,1852.7,1013.5,11557.5
1237,53,3.4268,3.8179,2.128,1.0513,1.2011,2.0177,space,0.2676,Neutral,20,1,NON-ASC,3426.8,3817.9,2128,1051.3,1201.1,2017.7,13642.8
1238,53,2.601,2.9386,4.0958,2.1881,1.869,1.2344,space,0.301,Negative,21,1,NON-ASC,2601,2938.6,4095.8,2188.1,1869,1234.4,14926.9
1239,53,2.7677,3.3179,2.1602,1.2259,1.3643,1.2955,space,0.3679,Positive,22,1,NON-ASC,2767.7,3317.9,2160.2,1225.9,1364.3,1295.5,12131.5
1240,53,2.1295,3.1514,1.4414,1.6687,1.1629,1.589,space,0.0934,Positive,19,1,NON-ASC,2129.5,3151.4,1441.4,1668.7,1162.9,1589,11142.9
1241,53,0.902,2.2677,1.4269,1.0182,1.1475,1.1704,n,0.8962,Negative,12,1,NON-ASC,902,2267.7,1426.9,1018.2,1147.5,1170.4,7932.7
1242,53,2.4559,1.4734,0.9847,1.0883,1.1446,1.3221,y,0.4228,Positive,4,1,NON-ASC,2455.9,1473.4,984.7,1088.3,1144.6,1322.1,8469
1243,53,1.059,4.1863,1.2462,1.5967,1.5774,1.2452,space,0.1224,Positive,16,1,NON-ASC,1059,4186.3,1246.2,1596.7,1577.4,1245.2,10910.8
1244,53,1.0228,3.5178,1.1089,1.4845,1.4689,1.2009,n,0.6439,Neutral,11,1,NON-ASC,1022.8,3517.8,1108.9,1484.5,1468.9,1200.9,9803.8
1245,53,2.2436,2.9923,1.0345,1.1518,1.1223,1.2012,space,0.2466,Neutral,23,1,NON-ASC,2243.6,2992.3,1034.5,1151.8,1122.3,1201.2,9745.7
1246,53,1.4556,2.5288,1.0184,1.4517,2.0849,1.6427,y,0.6603,Negative,9,1,NON-ASC,1455.6,2528.8,1018.4,1451.7,2084.9,1642.7,10182.1
1247,53,2.2856,1.7906,1.0409,1.1975,1.4371,2.3807,space,0.2175,Neutral,14,1,NON-ASC,2285.6,1790.6,1040.9,1197.5,1437.1,2380.7,10132.4
1248,53,2.03,3.251,3.1853,1.3008,1.8769,1.4219,n,0.3717,Neutral,8,1,NON-ASC,2030,3251,3185.3,1300.8,1876.9,1421.9,13065.9
1249,54,1.8152,2.3105,1.699,2.0139,1.6343,1.2624,n,0.6719,Neutral,8,1,NON-ASC,1815.2,2310.5,1699,2013.9,1634.3,1262.4,10735.3
1250,54,0.8855,1.9502,1.4802,1.1231,0.9655,1.4624,n,1.6177,Negative,12,1,NON-ASC,885.5,1950.2,1480.2,1123.1,965.5,1462.4,7866.9
1251,54,1.6309,2.7818,1.0133,0.6145,1.2152,1.006,space,0.541,Positive,13,1,NON-ASC,1630.9,2781.8,1013.3,614.5,1215.2,1006,8261.7
1252,54,2.3125,1.8835,0.1986,1.2651,1.7368,1.1173,space,1.6506,Negative,21,1,NON-ASC,2312.5,1883.5,198.6,1265.1,1736.8,1117.3,8513.8
1253,54,1.8699,1.7305,1.3147,1.3219,1.0303,1.3296,space,1.804,Negative,18,1,NON-ASC,1869.9,1730.5,1314.7,1321.9,1030.3,1329.6,8596.9
1254,54,3.7688,3.8844,2.1342,1.2227,2.1067,2.3635,space,1.9693,Neutral,23,1,NON-ASC,3768.8,3884.4,2134.2,1222.7,2106.7,2363.5,15480.3
1255,54,1.4147,1.8326,0.8559,1.1619,0.914,1.114,space,0.9919,Negative,24,1,NON-ASC,1414.7,1832.6,855.9,1161.9,914,1114,7293.1
1256,54,3.112,2.4866,1.4152,1.6127,1.1995,0.8966,y,2.5523,Neutral,5,1,NON-ASC,3112,2486.6,1415.2,1612.7,1199.5,896.6,10722.6
1257,54,1.4805,2.8642,0.7976,0.6989,1.1563,1.0136,space,0.2698,Negative,15,1,NON-ASC,1480.5,2864.2,797.6,698.9,1156.3,1013.6,8011.1
1258,54,1.283,1.9642,1.7281,1.4202,1.2638,0.9718,space,0.101,Positive,19,1,NON-ASC,1283,1964.2,1728.1,1420.2,1263.8,971.8,8631.1
1259,54,2.4277,1.6661,1.5725,0.846,0.6797,1.1164,space,0.1046,Neutral,20,1,NON-ASC,2427.7,1666.1,1572.5,846,679.7,1116.4,8308.4
1260,54,1.6169,1.9972,1.2834,1.3908,1.6138,0.9455,y,1.8731,Positive,4,1,NON-ASC,1616.9,1997.2,1283.4,1390.8,1613.8,945.5,8847.6
1261,54,2.3474,2.5211,1.0049,1.6343,1.3324,1.0613,space,0.9881,Positive,22,1,NON-ASC,2347.4,2521.1,1004.9,1634.3,1332.4,1061.3,9901.4
1262,54,1.2124,2.1693,1.7694,1.0312,0.9468,0.9223,space,0.2199,Positive,16,1,NON-ASC,1212.4,2169.3,1769.4,1031.2,946.8,922.3,8051.4
1263,54,1.4971,1.4516,0.7897,0.7872,1.4553,1.415,y,0.51,Negative,6,1,NON-ASC,1497.1,1451.6,789.7,787.2,1455.3,1415,7395.9
1264,54,1.4461,1.3657,1.282,1.3304,0.8975,1.7505,space,1.6552,Neutral,14,1,NON-ASC,1446.1,1365.7,1282,1330.4,897.5,1750.5,8072.2
1265,54,2.1292,1.7484,0.7327,1.0964,0.8453,0.5984,y,1.0221,Negative,3,1,NON-ASC,2129.2,1748.4,732.7,1096.4,845.3,598.4,7150.4
1266,54,3.4116,1.233,0.6858,1.3488,1.1634,1.1544,y,0.8594,Negative,9,1,NON-ASC,3411.6,1233,685.8,1348.8,1163.4,1154.4,8997
1267,54,2.4983,2.4671,0.95,0.7627,0.8638,0.9292,n,0.4099,Positive,7,1,NON-ASC,2498.3,2467.1,950,762.7,863.8,929.2,8471.1
1268,54,1.1376,2.6796,1.9504,4.1482,3.8564,0.7668,space,0.0847,Neutral,17,1,NON-ASC,1137.6,2679.6,1950.4,4148.2,3856.4,766.8,14539
1269,54,1.8964,1.9633,3.1352,1.3511,0.837,0.7965,n,0.3893,Positive,10,1,NON-ASC,1896.4,1963.3,3135.2,1351.1,837,796.5,9979.5
1270,54,2.5614,5.7502,0.8435,0.7956,1.9492,0.8465,y,0.8085,Neutral,2,1,NON-ASC,2561.4,5750.2,843.5,795.6,1949.2,846.5,12746.4
1271,54,0.8497,3.2474,1.0151,0.6717,1.1531,0.8793,y,0.8199,Positive,1,1,NON-ASC,849.7,3247.4,1015.1,671.7,1153.1,879.3,7816.3
1272,54,0.8974,1.7809,0.9149,0.7843,0.8147,0.7844,y,0.9681,Neutral,11,1,NON-ASC,897.4,1780.9,914.9,784.3,814.7,784.4,5976.6
1273,55,3.293,9.345,1.578,4.406,3.011,3.444,n,2.735,Neutral,11,1,NON-ASC,3293,9345,1578,4406,3011,3444,25077
1274,55,7.952,6.331,3.077,2.613,3.106,1.982,space,0.045,Negative,21,1,NON-ASC,7952,6331,3077,2613,3106,1982,25061
1275,55,5.921,3.031,2.457,2.702,3.303,2.278,space,1.646,Neutral,14,1,NON-ASC,5921,3031,2457,2702,3303,2278,19692
1276,55,6.553,3.423,0.987,2.318,2.343,1.289,space,1.914,Neutral,17,1,NON-ASC,6553,3423,987,2318,2343,1289,16913
1277,55,3.103,5.938,1.612,1.719,2.869,2.307,space,0.922,Neutral,23,1,NON-ASC,3103,5938,1612,1719,2869,2307,17548
1278,55,4.233,4.2,2.422,1.32,2.695,1.53,space,1.188,Negative,18,1,NON-ASC,4233,4200,2422,1320,2695,1530,16400
1279,55,6.744,7.855,1.38,2.428,1.386,3.504,n,0.782,Neutral,8,1,NON-ASC,6744,7855,1380,2428,1386,3504,23297
1280,55,7.247,3.367,1.33,4.088,1.664,1.797,space,0.317,Positive,19,1,NON-ASC,7247,3367,1330,4088,1664,1797,19493
1281,55,4.597,2.519,1.001,2.333,1.535,3.739,y,1.9,Negative,9,1,NON-ASC,4597,2519,1001,2333,1535,3739,15724
1282,55,5.756,10.604,1.001,3.208,2.253,1.272,space,0.522,Positive,22,1,NON-ASC,5756,10604,1001,3208,2253,1272,24094
1283,55,1.972,2.678,0.994,1.612,2.197,1.892,space,0.322,Positive,13,1,NON-ASC,1972,2678,994,1612,2197,1892,11345
1284,55,2.281,4.534,2.175,3.803,1.524,2.5,space,0.48,Positive,16,1,NON-ASC,2281,4534,2175,3803,1524,2500,16817
1285,55,1.536,7.407,4.227,2.686,0.88,5.045,n,2.745,Negative,12,1,NON-ASC,1536,7407,4227,2686,880,5045,21781
1286,55,7.385,2.602,0.928,6.215,1.262,1.552,y,1.5,Positive,4,1,NON-ASC,7385,2602,928,6215,1262,1552,19944
1287,55,3.793,11.47,0.98,1.988,6.705,2.1,y,1.669,Positive,1,1,NON-ASC,3793,11470,980,1988,6705,2100,27036
1288,55,5.02,2.166,1.24,2.527,4.156,4.41,n,1.383,Positive,10,1,NON-ASC,5020,2166,1240,2527,4156,4410,19519
1289,55,6.477,3.502,1.076,3.534,1.536,0.862,y,0.813,Neutral,5,1,NON-ASC,6477,3502,1076,3534,1536,862,16987
1290,55,3.164,3.468,2.169,2.634,1.262,2.401,y,1.099,Negative,6,1,NON-ASC,3164,3468,2169,2634,1262,2401,15098
1291,55,4.838,3.159,2.325,2.046,1.806,1.65,y,1.122,Neutral,2,1,NON-ASC,4838,3159,2325,2046,1806,1650,15824
1292,55,2.142,7.058,1.168,1.283,1.069,2.048,space,0.134,Negative,24,1,NON-ASC,2142,7058,1168,1283,1069,2048,14768
1293,55,9.341,4.734,1.137,1.026,2.229,2.195,n,1.545,Positive,7,1,NON-ASC,9341,4734,1137,1026,2229,2195,20662
1294,55,7.042,2.833,1.231,1.529,1.993,0.861,y,0.478,Negative,3,1,NON-ASC,7042,2833,1231,1529,1993,861,15489
1295,55,1.822,2.285,1.192,1.429,1.384,3.673,space,0.069,Negative,15,1,NON-ASC,1822,2285,1192,1429,1384,3673,11785
1296,55,5.438,3.138,1.746,1.262,1.131,1.57,space,0.102,Neutral,20,1,NON-ASC,5438,3138,1746,1262,1131,1570,14285
1297,56,3.438,3.633,4.548,3.212,2.722,3.24,space,0.693,Negative,15,1,NON-ASC,3438,3633,4548,3212,2722,3240,20793
1298,56,5.064,5.056,3.551,3.7,1.948,2.985,space,0.682,Neutral,14,1,NON-ASC,5064,5056,3551,3700,1948,2985,22304
1299,56,3.707,3.293,2.37,2.531,2.084,2.916,n,1.322,Positive,10,1,NON-ASC,3707,3293,2370,2531,2084,2916,16901
1300,56,6.901,5.114,2.94,3.148,1.818,2.429,space,1.752,Positive,16,1,NON-ASC,6901,5114,2940,3148,1818,2429,22350
1301,56,8.065,5.408,2.866,2.802,2.298,3.153,space,0.619,Negative,24,1,NON-ASC,8065,5408,2866,2802,2298,3153,24592
1302,56,4.444,4.159,2.142,2.137,1.958,1.637,space,0.034,Neutral,23,1,NON-ASC,4444,4159,2142,2137,1958,1637,16477
1303,56,2.199,3.844,1.993,2.606,2.085,2.171,y,1,Positive,1,1,NON-ASC,2199,3844,1993,2606,2085,2171,14898
1304,56,4.135,2.495,2.623,3.197,2.215,2.456,y,0.914,Positive,4,1,NON-ASC,4135,2495,2623,3197,2215,2456,17121
1305,56,3.977,3.258,3.29,4.457,2.548,3.403,y,0.93,Negative,9,1,NON-ASC,3977,3258,3290,4457,2548,3403,20933
1306,56,2.54,5.468,2.629,3.846,3.284,3.726,space,0.835,Positive,22,1,NON-ASC,2540,5468,2629,3846,3284,3726,21493
1307,56,2.251,2.952,2.838,4.363,2.796,2.023,n,0.394,Neutral,8,1,NON-ASC,2251,2952,2838,4363,2796,2023,17223
1308,56,2.409,9.634,2.855,1.943,2.365,1.932,n,1.73,Neutral,11,1,NON-ASC,2409,9634,2855,1943,2365,1932,21138
1309,56,14.094,3.444,2.23,2.891,2.113,2.524,space,0.626,Negative,21,1,NON-ASC,14094,3444,2230,2891,2113,2524,27296
1310,56,2.88,5.38,2.655,2.89,2.803,2.765,space,0.744,Neutral,17,1,NON-ASC,2880,5380,2655,2890,2803,2765,19373
1311,56,5.011,4.242,2.129,3.443,4.639,2.146,space,0.068,Positive,13,1,NON-ASC,5011,4242,2129,3443,4639,2146,21610
1312,56,5.817,4.728,3.218,3.158,3.495,3.6,y,0.733,Negative,6,1,NON-ASC,5817,4728,3218,3158,3495,3600,24016
1313,56,5.289,4.573,4.704,3.965,4.383,2.724,y,0.62,Neutral,5,1,NON-ASC,5289,4573,4704,3965,4383,2724,25638
1314,56,4.061,3.698,2.71,3.434,2.49,2.338,space,0.412,Positive,19,1,NON-ASC,4061,3698,2710,3434,2490,2338,18731
1315,56,5.655,4.398,3.011,3.149,3.584,2.806,space,1.093,Neutral,20,1,NON-ASC,5655,4398,3011,3149,3584,2806,22603
1316,56,3.782,4.96,1.736,2.495,3.513,2.344,space,1.072,Negative,18,1,NON-ASC,3782,4960,1736,2495,3513,2344,18830
1317,56,5.174,3.816,1.95,3.633,2.955,2.16,n,0.666,Positive,7,1,NON-ASC,5174,3816,1950,3633,2955,2160,19688
1318,56,6.557,5.503,1.88,2.952,2.667,2.509,y,1.452,Neutral,2,1,NON-ASC,6557,5503,1880,2952,2667,2509,22068
1319,56,5.514,8.02,2.313,2.523,2.726,1.994,y,0.608,Negative,3,1,NON-ASC,5514,8020,2313,2523,2726,1994,23090
1320,56,3.163,3.658,2.197,3.02,1.915,2.245,n,0.933,Negative,12,1,NON-ASC,3163,3658,2197,3020,1915,2245,16198
1321,57,2.412,5.117,1.665,1.947,1.565,1.865,space,0.069,Negative,23,1,NON-ASC,2412,5117,1665,1947,1565,1865,14571
1322,57,3.203,4.984,2.967,1.616,1.816,2.651,space,0.122,Negative,20,1,NON-ASC,3203,4984,2967,1616,1816,2651,17237
1323,57,4.98,7.082,1.05,1.749,3.079,1.746,y,1.019,Negative,2,1,NON-ASC,4980,7082,1050,1749,3079,1746,19686
1324,57,1.515,2.013,1.699,1.547,1.627,1.578,space,0.288,Positive,15,1,NON-ASC,1515,2013,1699,1547,1627,1578,9979
1325,57,4.328,3.509,2.597,2.236,1.699,1.048,y,0.987,Negative,5,1,NON-ASC,4328,3509,2597,2236,1699,1048,15417
1326,57,3.03,5.793,1.452,1.764,1.614,1.895,space,1.138,Neutral,19,1,NON-ASC,3030,5793,1452,1764,1614,1895,15548
1327,57,1.332,4.962,1.736,2.015,1.797,1.548,space,0.57,Neutral,13,1,NON-ASC,1332,4962,1736,2015,1797,1548,13390
1328,57,1.872,4.011,1.451,1.356,2.214,2.249,y,0.9,Neutral,1,1,NON-ASC,1872,4011,1451,1356,2214,2249,13153
1329,57,2.08,3.397,0.964,1.519,1.336,1.848,y,0.174,Neutral,4,1,NON-ASC,2080,3397,964,1519,1336,1848,11144
1330,57,1.13,4.565,2.919,1.852,1.162,1.831,n,1.805,Positive,12,1,NON-ASC,1130,4565,2919,1852,1162,1831,13459
1331,57,4.228,12.265,1.742,1.995,1.903,1.719,space,0.985,Neutral,16,1,NON-ASC,4228,12265,1742,1995,1903,1719,23852
1332,57,3.66,3.58,1.248,2.278,1.765,2.833,space,1.136,Negative,14,1,NON-ASC,3660,3580,1248,2278,1765,2833,15364
1333,57,1.748,3.278,0.831,1.785,1.794,4.495,y,2.686,Positive,3,1,NON-ASC,1748,3278,831,1785,1794,4495,13931
1334,57,2.211,5.635,2.745,2.385,1.183,3.334,n,0.301,Negative,8,1,NON-ASC,2211,5635,2745,2385,1183,3334,17493
1335,57,3.051,4.013,1.487,1.648,2.167,3.847,space,0.289,Positive,24,1,NON-ASC,3051,4013,1487,1648,2167,3847,16213
1336,57,1.415,2.58,1.048,2.903,1.737,2.704,y,0.571,Positive,6,1,NON-ASC,1415,2580,1048,2903,1737,2704,12387
1337,57,2.61,5.185,1.321,2.202,1.969,2.671,y,0.506,Positive,9,1,NON-ASC,2610,5185,1321,2202,1969,2671,15958
1338,57,4.181,6.541,1.498,1.297,1.188,2.262,n,0.586,Neutral,7,1,NON-ASC,4181,6541,1498,1297,1188,2262,16967
1339,57,1.382,7.261,1.219,1.67,2.387,1.287,n,0.635,Negative,11,1,NON-ASC,1382,7261,1219,1670,2387,1287,15206
1340,57,1.916,3.776,1.085,1.32,1.728,2.152,space,0.036,Positive,21,1,NON-ASC,1916,3776,1085,1320,1728,2152,11977
1341,57,1.531,2.763,1.135,2.115,1.648,1.736,n,0.671,Neutral,10,1,NON-ASC,1531,2763,1135,2115,1648,1736,10928
1342,57,2.185,4.147,2.098,2.019,1.897,1.581,space,1.3,Positive,18,1,NON-ASC,2185,4147,2098,2019,1897,1581,13927
1343,57,1.881,3.613,1.132,1.947,2.502,1.547,space,0.96,Neutral,22,1,NON-ASC,1881,3613,1132,1947,2502,1547,12622
1344,57,1.897,4.837,1.015,1.487,2.231,2.078,space,0.319,Negative,17,1,NON-ASC,1897,4837,1015,1487,2231,2078,13545
1345,58,2.145,4.4816,0.8994,1.1962,1.2096,1.1627,space,2.2252,Neutral,22,1,NON-ASC,2145,4481.6,899.4,1196.2,1209.6,1162.7,11094.5
1346,58,2.3291,7.5133,1.9659,1.2497,0.9794,0.7953,space,0.7871,Positive,18,1,NON-ASC,2329.1,7513.3,1965.9,1249.7,979.4,795.3,14832.7
1347,58,1.9767,2.0955,2.1106,0.8534,1.0625,1.3942,space,0.2214,Negative,23,1,NON-ASC,1976.7,2095.5,2110.6,853.4,1062.5,1394.2,9492.9
1348,58,1.7411,4.1308,2.0286,1.5114,1.3857,1.0547,n,5.8511,Negative,11,1,NON-ASC,1741.1,4130.8,2028.6,1511.4,1385.7,1054.7,11852.3
1349,58,4.92,2.2387,1.0203,1.2186,1.2525,1.8532,y,13.5848,Positive,9,1,NON-ASC,4920,2238.7,1020.3,1218.6,1252.5,1853.2,12503.3
1350,58,3.4357,1.4018,0.977,1.1211,0.8064,2.8044,y,6.8877,Positive,12,1,NON-ASC,3435.7,1401.8,977,1121.1,806.4,2804.4,10546.4
1351,58,1.5757,2.7354,1.9036,1.7746,1.5563,1.0211,space,0.6183,Negative,17,1,NON-ASC,1575.7,2735.4,1903.6,1774.6,1556.3,1021.1,10566.7
1352,58,1.6007,1.4222,1.1727,1.9061,0.8075,0.6903,y,1.9369,Positive,3,1,NON-ASC,1600.7,1422.2,1172.7,1906.1,807.5,690.3,7599.5
1353,58,2.0584,5.1913,1.386,0.9053,1.2361,1.0023,space,0.1552,Neutral,13,1,NON-ASC,2058.4,5191.3,1386,905.3,1236.1,1002.3,11779.4
1354,58,2.9533,1.7356,0.817,0.8732,0.9565,1.1522,space,0.9486,Positive,15,1,NON-ASC,2953.3,1735.6,817,873.2,956.5,1152.2,8487.8
1355,58,1.7472,1.7177,1.1697,1.1054,0.9192,2.8716,space,0.0185,Negative,14,1,NON-ASC,1747.2,1717.7,1169.7,1105.4,919.2,2871.6,9530.8
1356,58,2.1198,2.3901,0.7775,0.8769,0.8021,2.4859,n,3.9595,Neutral,7,1,NON-ASC,2119.8,2390.1,777.5,876.9,802.1,2485.9,9452.3
1357,58,12.2515,2.2523,2.4171,1.1532,1.2262,1.1955,space,0.0375,Neutral,19,1,NON-ASC,12251.5,2252.3,2417.1,1153.2,1226.2,1195.5,20495.8
1358,58,1.6902,1.9194,1.0089,1.0251,1.025,1.0021,space,0.2237,Negative,20,1,NON-ASC,1690.2,1919.4,1008.9,1025.1,1025,1002.1,7670.7
1359,58,2.4129,7.9912,1.3635,1.0347,0.8621,1.0187,space,0.0887,Neutral,16,1,NON-ASC,2412.9,7991.2,1363.5,1034.7,862.1,1018.7,14683.1
1360,58,2.0595,9.7419,0.6506,0.6323,0.8468,0.9508,y,1.5475,Neutral,1,1,NON-ASC,2059.5,9741.9,650.6,632.3,846.8,950.8,14881.9
1361,58,2.1102,2.2529,0.7378,0.7852,0.8601,1.5241,space,0.0767,Positive,24,1,NON-ASC,2110.2,2252.9,737.8,785.2,860.1,1524.1,8270.3
1362,58,1.1857,1.1066,1.0569,0.8847,1.2845,1.4573,y,1.5475,Positive,6,1,NON-ASC,1185.7,1106.6,1056.9,884.7,1284.5,1457.3,6975.7
1363,58,1.4189,1.9416,0.9193,0.9697,0.7846,0.9023,y,0.9501,Neutral,4,1,NON-ASC,1418.9,1941.6,919.3,969.7,784.6,902.3,6936.4
1364,58,5.0553,4.777,0.6495,0.7784,1.142,1.093,y,0.7263,Negative,2,1,NON-ASC,5055.3,4777,649.5,778.4,1142,1093,13495.2
1365,58,2.2095,1.81,0.8127,1.1675,1.8336,0.7489,space,0.5359,Positive,21,1,NON-ASC,2209.5,1810,812.7,1167.5,1833.6,748.9,8582.2
1366,58,1.5872,1.6682,0.8062,1.0941,0.9781,1.2209,n,0.5018,Negative,8,1,NON-ASC,1587.2,1668.2,806.2,1094.1,978.1,1220.9,7354.7
1367,58,1.9367,1.6398,0.8037,1.2389,1.1702,0.6362,y,1.1353,Negative,5,1,NON-ASC,1936.7,1639.8,803.7,1238.9,1170.2,636.2,7425.5
1368,58,2.7001,3.4837,0.9179,1.384,0.9508,0.7346,n,0.3686,Neutral,10,1,NON-ASC,2700.1,3483.7,917.9,1384,950.8,734.6,10171.1
1369,59,2.408,10.3299,3.4614,2.2818,2.467,2.528,n,2.7248,Neutral,10,1,NON-ASC,2408,10329.9,3461.4,2281.8,2467,2528,23476.1
1370,59,3.3879,10.6346,2.5865,2.689,2.3996,1.0739,y,5.2524,Positive,3,1,NON-ASC,3387.9,10634.6,2586.5,2689,2399.6,1073.9,22771.5
1371,59,4.8638,5.0659,1.4883,2.4472,2.3761,3.5333,y,0.8688,Neutral,4,1,NON-ASC,4863.8,5065.9,1488.3,2447.2,2376.1,3533.3,19774.6
1372,59,2.9379,7.7025,1.0286,2.2239,1.7357,1.5801,space,0.2656,Negative,17,1,NON-ASC,2937.9,7702.5,1028.6,2223.9,1735.7,1580.1,17208.7
1373,59,1.8203,4.6691,1.6537,1.6396,1.8288,1.5012,space,1.0849,Positive,18,1,NON-ASC,1820.3,4669.1,1653.7,1639.6,1828.8,1501.2,13112.7
1374,59,1.7632,4.3583,1.9801,3.1111,1.3255,1.876,n,2.9624,Positive,12,1,NON-ASC,1763.2,4358.3,1980.1,3111.1,1325.5,1876,14414.2
1375,59,1.6872,7.9962,1.3854,1.5428,2.8208,1.3503,y,1.7817,Neutral,1,1,NON-ASC,1687.2,7996.2,1385.4,1542.8,2820.8,1350.3,16782.7
1376,59,3.6476,3.5514,2.341,2.5674,3.0206,2.4466,y,1.7461,Positive,9,1,NON-ASC,3647.6,3551.4,2341,2567.4,3020.6,2446.6,17574.6
1377,59,2.8297,3.4429,1.5939,1.8352,1.2651,1.8032,space,0.5654,Negative,14,1,NON-ASC,2829.7,3442.9,1593.9,1835.2,1265.1,1803.2,12770
1378,59,3.2717,5.6066,2.2209,1.3661,2.3193,2.616,space,0.5763,Positive,24,1,NON-ASC,3271.7,5606.6,2220.9,1366.1,2319.3,2616,17400.6
